120,0.356586000,00:00:00:00:00:03,00:00:00:00:00:08
158,0.819726000,00:00:00:00:00:03,00:00:00:00:00:08
3237,136.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3238,136.501436000,00:00:00:00:00:03,00:00:00:00:00:08
3257,137.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3258,137.501296000,00:00:00:00:00:03,00:00:00:00:00:08
3278,138.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3279,138.501576000,00:00:00:00:00:03,00:00:00:00:00:08
3280,138.506483000,00:00:00:00:00:03,00:00:00:00:00:08
3281,138.512196000,00:00:00:00:00:03,00:00:00:00:00:08
3302,139.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3303,139.500796000,00:00:00:00:00:03,00:00:00:00:00:08
3323,140.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3324,140.500716000,00:00:00:00:00:03,00:00:00:00:00:08
3343,141.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3344,141.503272000,00:00:00:00:00:03,00:00:00:00:00:08
3364,142.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3365,142.505607000,00:00:00:00:00:03,00:00:00:00:00:08
3389,143.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3390,143.502374000,00:00:00:00:00:03,00:00:00:00:00:08
3391,143.503011000,00:00:00:00:00:03,00:00:00:00:00:08
3410,144.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3411,144.501136000,00:00:00:00:00:03,00:00:00:00:00:08
3430,145.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3431,145.500636000,00:00:00:00:00:03,00:00:00:00:00:08
3432,145.506819000,00:00:00:00:00:03,00:00:00:00:00:08
3454,146.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3455,146.500656000,00:00:00:00:00:03,00:00:00:00:00:08
3456,146.504169000,00:00:00:00:00:03,00:00:00:00:00:08
3480,147.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3481,147.503032000,00:00:00:00:00:03,00:00:00:00:00:08
3482,147.506344000,00:00:00:00:00:03,00:00:00:00:00:08
3502,148.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3503,148.502494000,00:00:00:00:00:03,00:00:00:00:00:08
3504,148.508180000,00:00:00:00:00:03,00:00:00:00:00:08
3524,149.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3525,149.501096000,00:00:00:00:00:03,00:00:00:00:00:08
3526,149.501793000,00:00:00:00:00:03,00:00:00:00:00:08
3546,150.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3547,150.500776000,00:00:00:00:00:03,00:00:00:00:00:08
3571,151.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3572,151.500576000,00:00:00:00:00:03,00:00:00:00:00:08
3592,152.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3593,152.500716000,00:00:00:00:00:03,00:00:00:00:00:08
3594,152.506101000,00:00:00:00:00:03,00:00:00:00:00:08
3613,153.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3614,153.504550000,00:00:00:00:00:03,00:00:00:00:00:08
3634,154.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3635,154.502294000,00:00:00:00:00:03,00:00:00:00:00:08
3659,155.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3660,155.502095000,00:00:00:00:00:03,00:00:00:00:00:08
3679,156.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3680,156.500976000,00:00:00:00:00:03,00:00:00:00:00:08
3699,157.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3700,157.500976000,00:00:00:00:00:03,00:00:00:00:00:08
3720,158.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3721,158.501935000,00:00:00:00:00:03,00:00:00:00:00:08
3722,158.506627000,00:00:00:00:00:03,00:00:00:00:00:08
3745,159.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3746,159.501955000,00:00:00:00:00:03,00:00:00:00:00:08
3767,160.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3768,160.501476000,00:00:00:00:00:03,00:00:00:00:00:08
3769,160.504863000,00:00:00:00:00:03,00:00:00:00:00:08
3790,161.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3791,161.502275000,00:00:00:00:00:03,00:00:00:00:00:08
3792,161.507627000,00:00:00:00:00:03,00:00:00:00:00:08
3813,162.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3814,162.500716000,00:00:00:00:00:03,00:00:00:00:00:08
3836,163.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3837,163.502555000,00:00:00:00:00:03,00:00:00:00:00:08
3858,164.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3859,164.501914000,00:00:00:00:00:03,00:00:00:00:00:08
3879,165.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3880,165.502335000,00:00:00:00:00:03,00:00:00:00:00:08
3900,166.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3901,166.505349000,00:00:00:00:00:03,00:00:00:00:00:08
3925,167.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3926,167.502255000,00:00:00:00:00:03,00:00:00:00:00:08
3945,168.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3946,168.504390000,00:00:00:00:00:03,00:00:00:00:00:08
3965,169.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3966,169.503452000,00:00:00:00:00:03,00:00:00:00:00:08
3988,170.499959000,00:00:00:00:00:03,00:00:00:00:00:08
3989,170.502892000,00:00:00:00:00:03,00:00:00:00:00:08
4011,171.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4012,171.503072000,00:00:00:00:00:03,00:00:00:00:00:08
4031,172.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4032,172.504610000,00:00:00:00:00:03,00:00:00:00:00:08
4050,173.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4051,173.500756000,00:00:00:00:00:03,00:00:00:00:00:08
4073,174.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4074,174.501934000,00:00:00:00:00:03,00:00:00:00:00:08
4075,174.507500000,00:00:00:00:00:03,00:00:00:00:00:08
4097,175.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4098,175.505367000,00:00:00:00:00:03,00:00:00:00:00:08
4116,176.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4117,176.501715000,00:00:00:00:00:03,00:00:00:00:00:08
4135,177.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4136,177.505129000,00:00:00:00:00:03,00:00:00:00:00:08
4159,178.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4160,178.503412000,00:00:00:00:00:03,00:00:00:00:00:08
4161,178.504749000,00:00:00:00:00:03,00:00:00:00:00:08
4184,179.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4185,179.502314000,00:00:00:00:00:03,00:00:00:00:00:08
4202,180.499959000,00:00:00:00:00:03,00:00:00:00:00:08
4203,180.502174000,00:00:00:00:00:03,00:00:00:00:00:08
