frame.number,frame.time_relative,wlan.ta,wlan.ra
43,0.524839000,00:00:00:00:00:08,00:00:00:00:00:0c
56,0.534887000,00:00:00:00:00:08,00:00:00:00:00:04
78,0.561211000,00:00:00:00:00:08,00:00:00:00:00:03
100,0.772370000,00:00:00:00:00:08,00:00:00:00:00:04
115,0.777750000,00:00:00:00:00:08,00:00:00:00:00:0c
137,1.273948000,00:00:00:00:00:08,00:00:00:00:00:03
154,1.279155000,00:00:00:00:00:08,00:00:00:00:00:05
158,1.280729000,00:00:00:00:00:08,00:00:00:00:00:05
186,1.297205000,00:00:00:00:00:08,00:00:00:00:00:04
188,1.298592000,00:00:00:00:00:08,00:00:00:00:00:04
196,1.300950000,00:00:00:00:00:08,00:00:00:00:00:05
221,1.307873000,00:00:00:00:00:08,00:00:00:00:00:03
225,1.309138000,00:00:00:00:00:08,00:00:00:00:00:03
243,1.466453000,00:00:00:00:00:08,00:00:00:00:00:0c
251,1.469509000,00:00:00:00:00:08,00:00:00:00:00:0c
270,1.564796000,00:00:00:00:00:08,00:00:00:00:00:0c
298,2.292583000,00:00:00:00:00:08,00:00:00:00:00:0c
308,2.298611000,00:00:00:00:00:08,00:00:00:00:00:0c
316,2.466754000,00:00:00:00:00:08,00:00:00:00:00:0c
324,2.469149000,00:00:00:00:00:08,00:00:00:00:00:0c
331,2.655027000,00:00:00:00:00:08,00:00:00:00:00:05
339,2.657410000,00:00:00:00:00:08,00:00:00:00:00:0c
351,2.732107000,00:00:00:00:00:08,00:00:00:00:00:0c
363,2.737437000,00:00:00:00:00:08,00:00:00:00:00:05
371,2.740364000,00:00:00:00:00:08,00:00:00:00:00:0c
391,3.468284000,00:00:00:00:00:08,00:00:00:00:00:0c
399,3.473098000,00:00:00:00:00:08,00:00:00:00:00:0c
407,3.478773000,00:00:00:00:00:08,00:00:00:00:00:0c
432,4.467093000,00:00:00:00:00:08,00:00:00:00:00:0c
444,4.470347000,00:00:00:00:00:08,00:00:00:00:00:0c
448,4.471566000,00:00:00:00:00:08,00:00:00:00:00:0c
464,5.467964000,00:00:00:00:00:08,00:00:00:00:00:0c
472,5.470580000,00:00:00:00:00:08,00:00:00:00:00:0c
480,5.473756000,00:00:00:00:00:08,00:00:00:00:00:0c
504,6.469430000,00:00:00:00:00:08,00:00:00:00:00:0c
508,6.470509000,00:00:00:00:00:08,00:00:00:00:00:0c
512,6.471928000,00:00:00:00:00:08,00:00:00:00:00:0c
532,7.467851000,00:00:00:00:00:08,00:00:00:00:00:0c
536,7.468950000,00:00:00:00:00:08,00:00:00:00:00:0c
544,7.471526000,00:00:00:00:00:08,00:00:00:00:00:0c
561,8.466854000,00:00:00:00:00:08,00:00:00:00:00:0c
569,8.469270000,00:00:00:00:00:08,00:00:00:00:00:0c
577,8.471705000,00:00:00:00:00:08,00:00:00:00:00:0c
593,9.466473000,00:00:00:00:00:08,00:00:00:00:00:0c
601,9.468869000,00:00:00:00:00:08,00:00:00:00:00:0c
609,9.471385000,00:00:00:00:00:08,00:00:00:00:00:0c
626,10.466673000,00:00:00:00:00:08,00:00:00:00:00:0c
634,10.469268000,00:00:00:00:00:08,00:00:00:00:00:0c
642,10.471445000,00:00:00:00:00:08,00:00:00:00:00:0c
658,11.467114000,00:00:00:00:00:08,00:00:00:00:00:0c
666,11.469349000,00:00:00:00:00:08,00:00:00:00:00:0c
674,11.471985000,00:00:00:00:00:08,00:00:00:00:00:0c
694,12.468091000,00:00:00:00:00:08,00:00:00:00:00:0c
698,12.469310000,00:00:00:00:00:08,00:00:00:00:00:0c
706,12.471946000,00:00:00:00:00:08,00:00:00:00:00:0c
723,13.466493000,00:00:00:00:00:08,00:00:00:00:00:0c
731,13.469030000,00:00:00:00:00:08,00:00:00:00:00:0c
739,13.471805000,00:00:00:00:00:08,00:00:00:00:00:0c
757,14.466614000,00:00:00:00:00:08,00:00:00:00:00:0c
765,14.469369000,00:00:00:00:00:08,00:00:00:00:00:0c
773,14.471865000,00:00:00:00:00:08,00:00:00:00:00:0c
789,15.467725000,00:00:00:00:00:08,00:00:00:00:00:0c
797,15.470480000,00:00:00:00:00:08,00:00:00:00:00:0c
805,15.473436000,00:00:00:00:00:08,00:00:00:00:00:0c
830,16.469270000,00:00:00:00:00:08,00:00:00:00:00:0c
834,16.470449000,00:00:00:00:00:08,00:00:00:00:00:0c
838,16.471848000,00:00:00:00:00:08,00:00:00:00:00:0c
855,17.467784000,00:00:00:00:00:08,00:00:00:00:00:0c
863,17.473698000,00:00:00:00:00:08,00:00:00:00:00:0c
871,17.477474000,00:00:00:00:00:08,00:00:00:00:00:0c
888,18.468444000,00:00:00:00:00:08,00:00:00:00:00:0c
896,18.471361000,00:00:00:00:00:08,00:00:00:00:00:0c
904,18.473737000,00:00:00:00:00:08,00:00:00:00:00:0c
924,19.469048000,00:00:00:00:00:08,00:00:00:00:00:0c
928,19.470147000,00:00:00:00:00:08,00:00:00:00:00:0c
936,19.472403000,00:00:00:00:00:08,00:00:00:00:00:0c
952,20.467193000,00:00:00:00:00:08,00:00:00:00:00:0c
960,20.471066000,00:00:00:00:00:08,00:00:00:00:00:0c
968,20.474122000,00:00:00:00:00:08,00:00:00:00:00:0c
986,21.468044000,00:00:00:00:00:08,00:00:00:00:00:0c
994,21.470621000,00:00:00:00:00:08,00:00:00:00:00:0c
1002,21.473236000,00:00:00:00:00:08,00:00:00:00:00:0c
1019,22.467765000,00:00:00:00:00:08,00:00:00:00:00:0c
1027,22.471420000,00:00:00:00:00:08,00:00:00:00:00:0c
1035,22.473877000,00:00:00:00:00:08,00:00:00:00:00:0c
1052,23.466573000,00:00:00:00:00:08,00:00:00:00:00:0c
1060,23.468849000,00:00:00:00:00:08,00:00:00:00:00:0c
1068,23.471725000,00:00:00:00:00:08,00:00:00:00:00:0c
1088,24.467872000,00:00:00:00:00:08,00:00:00:00:00:0c
1092,24.469111000,00:00:00:00:00:08,00:00:00:00:00:0c
1100,24.471346000,00:00:00:00:00:08,00:00:00:00:00:0c
1116,25.467210000,00:00:00:00:00:08,00:00:00:00:00:0c
1124,25.470305000,00:00:00:00:00:08,00:00:00:00:00:0c
1132,25.472902000,00:00:00:00:00:08,00:00:00:00:00:0c
1158,26.470327000,00:00:00:00:00:08,00:00:00:00:00:0c
1162,26.471466000,00:00:00:00:00:08,00:00:00:00:00:0c
1166,26.472845000,00:00:00:00:00:08,00:00:00:00:00:0c
1187,27.469750000,00:00:00:00:00:08,00:00:00:00:00:0c
1191,27.470969000,00:00:00:00:00:08,00:00:00:00:00:0c
1199,27.473484000,00:00:00:00:00:08,00:00:00:00:00:0c
1220,28.467991000,00:00:00:00:00:08,00:00:00:00:00:0c
